CPU: CPU with timer interrupt, speed 0 MHz (estimated)
Profiling through timer interrupt
samples  %        image name               app name                 symbol name
6         0.0043  libpthread-2.12.2.so     libpthread-2.12.2.so     read
6         0.0043  libuhd.so.003.001        libuhd.so.003.001        usrp_e100_mmap_zero_copy_mrb::get_buff() const
5         0.0035  OpenBTS                  OpenBTS                  GSM::Clock::wait(GSM::Time const&) const
5         0.0035  OpenBTS                  OpenBTS                  GSM::L1Encoder::sibling() const
5         0.0035  OpenBTS                  OpenBTS                  GSM::L2LAPDm::serviceLoop()
5         0.0035  OpenBTS                  OpenBTS                  GSM::SCHL1Encoder::generate()
5         0.0035  OpenBTS                  OpenBTS                  GSM::XCCHL1Encoder::sendFrame(GSM::L2Frame const&)
5         0.0035  libc-2.12.2.so           libc-2.12.2.so           inet_aton
5         0.0035  libm-2.12.2.so           libm-2.12.2.so           exp
4         0.0028  OpenBTS                  OpenBTS                  GSM::L1Encoder::waitToSend() const
4         0.0028  OpenBTS                  OpenBTS                  GSM::L1FEC::active() const
4         0.0028  OpenBTS                  OpenBTS                  GSM::XCCHL1Decoder::writeLowSide(GSM::RxBurst const&)
4         0.0028  OpenBTS                  OpenBTS                  encodePower(int)
4         0.0028  libavahi-common.so.3.5.1 libavahi-common.so.3.5.1 /usr/lib/libavahi-common.so.3.5.1
4         0.0028  libc-2.12.2.so           libc-2.12.2.so           .udivsi3_skip_div0_test
3         0.0021  OpenBTS                  OpenBTS                  BitVector::LSB8MSB()
3         0.0021  OpenBTS                  OpenBTS                  BitVector::writeField(unsigned int&, unsigned long long, unsigned int)
3         0.0021  OpenBTS                  OpenBTS                  GSM::GeneratorL1Encoder::serviceLoop()
3         0.0021  OpenBTS                  OpenBTS                  GSM::L2LAPDm::writeHighSide(GSM::L3Frame const&)
3         0.0021  OpenBTS                  OpenBTS                  GSM::TCHFACCHL1Decoder::uplinkLost() const
3         0.0021  OpenBTS                  OpenBTS                  GSM::XCCHL1Decoder::decode()
3         0.0021  OpenBTS                  OpenBTS                  GSM::XCCHL1Decoder::processBurst(GSM::RxBurst const&)
3         0.0021  OpenBTS                  OpenBTS                  GSM::XCCHL1Encoder::encode()
3         0.0021  OpenBTS                  OpenBTS                  GSM::parseL3(GSM::L3Frame const&)
3         0.0021  OpenBTS                  OpenBTS                  SIP::SIPInterface::fifoSize(std::string const&)
3         0.0021  OpenBTS                  OpenBTS                  resolveAddress(sockaddr_in*, char const*, unsigned short)
3         0.0021  libc-2.12.2.so           libc-2.12.2.so           __errno_location
3         0.0021  libc-2.12.2.so           libc-2.12.2.so           _res_hconf_reorder_addrs
3         0.0021  libc-2.12.2.so           libc-2.12.2.so           vfprintf
3         0.0021  libuhd.so.003.001        libuhd.so.003.001        uhd::otw_type_t::get_sample_size() const
3         0.0021  transceiver              transceiver              uhd_device::recv_async_msg()
2         0.0014  OpenBTS                  OpenBTS                  BitVector::invert()
2         0.0014  OpenBTS                  OpenBTS                  GSM::L2LAPDm::receiveFrame(GSM::L2Frame const&)
2         0.0014  OpenBTS                  OpenBTS                  GSM::L2LAPDm::sendUFrameUI(GSM::L3Frame const&)
2         0.0014  OpenBTS                  OpenBTS                  GSM::L2LAPDm::stuckChannel(GSM::L2Frame const&)
2         0.0014  OpenBTS                  OpenBTS                  GSM::SACCHL1Encoder::sendFrame(GSM::L2Frame const&)
2         0.0014  OpenBTS                  OpenBTS                  GSM::XCCHL1Encoder::writeHighSide(GSM::L2Frame const&)
2         0.0014  libc-2.12.2.so           libc-2.12.2.so           __libc_sigaction
2         0.0014  libc-2.12.2.so           libc-2.12.2.so           __xstat
2         0.0014  libc-2.12.2.so           libc-2.12.2.so           random
2         0.0014  libc-2.12.2.so           libc-2.12.2.so           strtoul
2         0.0014  libm-2.12.2.so           libm-2.12.2.so           finite
2         0.0014  libpthread-2.12.2.so     libpthread-2.12.2.so     __h_errno_location
2         0.0014  pbx_dundi.so             pbx_dundi.so             /usr/lib/asterisk/modules/pbx_dundi.so
2         0.0014  transceiver              transceiver              detectRACHBurst(signalVector&, float, int, Complex<float>*, float*)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::BCCHL1Encoder::generate()
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::FACCHL2::maxIdle() const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::FCCHL1Encoder::generate()
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L1Decoder::ARFCN() const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L1Encoder::typeAndOffset() const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2Frame::L2Frame(BitVector const&, GSM::Primitive)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2Frame::L2Frame(GSM::L2Header const&, BitVector const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2Frame::UFrameType() const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2Frame::idleFill()
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2LAPDm::processAck(unsigned int)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2LAPDm::receiveSFrameRR(GSM::L2Frame const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2LAPDm::receiveUFrameUI(GSM::L2Frame const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2LAPDm::writeL1(GSM::L2Frame const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2LAPDm::writeL1NoAck(GSM::L2Frame const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2LAPDm::writeLowSide(GSM::L2Frame const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L2Length::write(GSM::L2Frame&, unsigned int&) const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::L3RRFactory(GSM::L3RRMessage::MessageType)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::NDCCHL1Encoder::serviceLoop()
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::PowerManager::serviceLoop()
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::SACCHL1Decoder::RSSI() const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::SACCHL1Decoder::handleGoodFrame()
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::SACCHL1Decoder::processBurst(GSM::RxBurst const&)
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::SACCHL2::maxIdle() const
1        7.1e-04  OpenBTS                  OpenBTS                  GSM::parseL3RR(GSM::L3Frame const&)
1        7.1e-04  OpenBTS                  OpenBTS                  PointerFIFO::release(ListNode*)
1        7.1e-04  OpenBTS                  OpenBTS                  Signal::wait(Mutex&, unsigned int) const
1        7.1e-04  OpenBTS                  OpenBTS                  Timeval::delta(Timeval const&) const
1        7.1e-04  OpenBTS                  OpenBTS                  UDPSocket::destination(unsigned short, char const*)
1        7.1e-04  dropbearmulti            dropbearmulti            /usr/sbin/dropbearmulti
1        7.1e-04  ld-2.12.2.so             ld-2.12.2.so             _dl_fixup
1        7.1e-04  ld-2.12.2.so             ld-2.12.2.so             _dl_new_object
1        7.1e-04  ld-2.12.2.so             ld-2.12.2.so             dl_main
1        7.1e-04  ld-2.12.2.so             ld-2.12.2.so             do_lookup_x
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           _IO_vfscanf
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           __lll_lock_wait_private
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           __strtoul_internal
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           _dl_addr
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           fork
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           strcpy
1        7.1e-04  libc-2.12.2.so           libc-2.12.2.so           vsprintf
1        7.1e-04  libpthread-2.12.2.so     libpthread-2.12.2.so     __local_syscall_error
1        7.1e-04  libuhd.so.003.001        libuhd.so.003.001        usrp_e100_impl::recv_async_msg(uhd::async_metadata_t&, double)
1        7.1e-04  res_agi.so               res_agi.so               /usr/lib/asterisk/modules/res_agi.so
